judul_tokenized,kategori,label_id
kenapa orang bisa menjadi kejam ?,Education,2
teori besar yang membuktikan kita adalah ikan,Education,2
apa yang terjadi sesaat sebelum kita mati ?,Education,2
apa rasanya bernapas pakai insang ?,Education,2
kenapa laki-laki bisa kena kanker payudara ?,Education,2
kenapa orang indonesia tidak berbahasa belanda ?,Education,2
kenapa hampir gak ada kasus kanker jantung ?,Education,2
kenapa kita punya dagu ?,Education,2
apa jadinya jika indonesia jadi negara serikat ?,Education,2
apa jadinya jika tubuh kita nyangkut terbalik ?,Education,2
apa jadinya jika semua orang punya mobil ?,Education,2
ide gak masuk akal ilmuwan rusia ngatasin kelaparan,Education,2
percobaan gila yang nyetrum 200 pendeta,Education,2
satu kesalahan terbesar dalam melihat masalah dunia,Education,2
kenapa mimpi pas demam aneh-aneh ?,Education,2
"the incredible weirdness of the quantum world , in 12 minutes",Education,2
the mystery of the number 137 that gives scientists headaches,Education,2
what happens if we get food poisoning ?,Education,2
apa jadinya jika semua pr dihapuskan ?,Education,2
apa jadinya kalau asean satu negara ?,Education,2
kembaran aneh lubang hitam yang bikin ilmuwan pusing,Education,2
seberapa bahaya vape sebenarnya ?,Education,2
apa rasanya . . . kena bom nuklir ?,Education,2
solusi gak masuk akal ngurangin antrean eskalator,Education,2
bagaimana sebenarnya otot bisa tumbuh ?,Education,2
alasan terbesar 90 % anak muda gagal usaha ( ft . raymond chin ),Education,2
kita semua salah paham soal waktu,Education,2
salah kaprah besar tentang anarkisme,Education,2
apa yang terjadi pada unjuk rasa akhir-akhir ini ?,Education,2
seberapa bahaya paku berkarat sebenarnya ?,Education,2
bagaimana uang bisa jadi segalanya ?,Education,2
eksperimen kodok yang mengubah dunia selamanya,Education,2
ide-ide besar untuk mengubah masa depan bangsa,Education,2
kenapa pulau jawa penduduknya banyak banget ?,Education,2
benarkah bekas jajahan inggris lebih mending ?,Education,2
gimana jika kita napas dengan 100 % oksigen murni ?,Education,2
kita nemu nenek moyang semua makhluk hidup,Education,2
gimana orang zaman dulu ngobrol beda bahasa ?,Education,2
satu pelayaran yang mengubah dunia selamanya,Education,2
apa yang terjadi jika kita minum air laut ?,Education,2
cara gila dokter ' palsu ' ini nyelamatin ribuan bayi,Education,2
alasan kenapa kecurangan adalah sifat dasar manusia,Education,2
gimana cara hacker ngebajak komputer ?,Education,2
apa rasanya punya alzheimer ?,Education,2
apa yang terjadi kalau perut kita cacingan ?,Education,2
ada misteri aneh di keruntuhan zaman perunggu,Education,2
menghapus noda sejarah adalah ide yang sangat buruk,Education,2
apa yang terjadi saat orang ketagihan pornografi ?,Education,2
kenapa otak kita suka bunyi asmr ?,Education,2
sesusah apakah jadi miliarder sebenarnya ?,Education,2
kita bukanlah tokoh utama alam semesta .,Education,2
gimana cara kerja touchscreen sebenernya ? ? ?,Education,2
"ketika para simpanse berkelompok , berpolitik",Education,2
gimana jika cairan ini bisa jadi obat masa depan ?,Education,2
apa rasanya jika masuk penjara ?,Education,2
"teknologi makin canggih , kenapa lingkungan makin parah ?",Education,2
sang partikel hantu yang bikin dunia kita bisa ada,Education,2
ayo selidikin pembunuhan 5.300 tahun lalu,Education,2
penelitian terbaru : video ini salah ?,Education,2
kenapa ada yang bisa kecanduan nyium lem ?,Education,2
gimana sebenarnya cara kerja qris ?,Education,2
kita semua keturunan dua orang ini,Education,2
kenapa cina kuno tidak menjajah seluruh dunia ?,Education,2
apakah keberuntungan bisa diciptakan ?,Education,2
apa rasanya diserang komodo ?,Education,2
apa yang terjadi saat kita mimisan ?,Education,2
cara gila ngambil minyak di tengah lautan,Education,2
apa yang terjadi saat jerawat dipencet ?,Education,2
apakah ada minyak di luar angkasa ?,Education,2
kenapa di timur tengah banyak perang ?,Education,2
dunia tanpa sadar sedang kehabisan pasir,Education,2
apakah penyakit menular paling berbahaya ? ft . gsi lab,Education,2
dari mana asal karang gigi sebenarnya ?,Education,2
"jika alien ada , seperti apakah wujudnya ?",Education,2
bagaimana sebenarnya reformasi 1998 terjadi ?,Education,2
kenapa gak semua hewan bisa dimakan ?,Education,2
yang terlewatkan saat membahas limbah nuklir,Education,2
ada yang salah sama internet .,Education,2
satu hukuman yang mengubah politik dunia selamanya,Education,2
apa yang terjadi pada kotoran yang kita buang ?,Education,2
apa rasanya kecanduan narkoba ?,Education,2
seberapa kuat tulang kita sebenarnya ?,Education,2
di mana posisi teraman buat duduk di pesawat ?,Education,2
kenapa di afrika banyak negara miskin ?,Education,2
kenapa ada hewan yang bisa ganti kelamin ?,Education,2
apa rasanya hidup dengan ptsd ?,Education,2
tanda-tanda kita hidup di dunia distopia ( ft . baskara putra ),Education,2
apakah ada senjata yang lebih parah dari nuklir ?,Education,2
apakah yang terjadi pada kasus kematian otak ?,Education,2
seberapa bahaya tbc sebenarnya ?,Education,2
kenapa bentuk dna kayak gini ?,Education,2
apa jadinya jika kita bisa milih kapan kita mati ?,Education,2
apa yang terjadi kalo kita minum darah ?,Education,2
kok bisa ada orang yang narsis banget ?,Education,2
dari mana asal ketombe sebenarnya ?,Education,2
kita nemu cara aneh bikin kulit jadi transparan,Education,2
kenapa menabung di bank adalah keputusan yang b doh ?,Education,2
996 : budaya aneh ekstrim negara china yang bikin stres berat,Education,2
networking mastery : cara bangun relasi dan komunikasi efektif,Education,2
friendship framewrok : cara cari temen di usia dewasa,Education,2
bedah psikologi pelakor orang yang hobi selingkuh,Education,2
mengapa banyak orang baik yang bodoh gampang ditipu ?,Education,2
love language : cara mengetahui bahasa cinta kita dan pasangan,Education,2
mengapa kita semakin kesepian cemas akan kesendirian ?,Education,2
self love : cara biar gak insecure sama diri sendiri,Education,2
kenapa orang miskin lebih pilih rokok daripada makan ?,Education,2
income hack : framework ubah hobi kamu jadi cuan dari 0,Education,2
5 pembelian ' bod h ' umur 20-an yang bikin nyesel in this economy,Education,2
cara manajemen waktu biar lebih produktif,Education,2
cara membuat kurikulum yang mengubah hidup jutaan orang lain,Education,2
efek negatif film dan media buat orang-orang,Education,2
cara menemukan passion dalam hidup,Education,2
mengungkap sisi gelap pesantren di indonesia,Education,2
mental health 101 : cara biar mental kamu tetep sehat + anti stress,Education,2
"dangdut : musik "" kampung "" yang akhirnya naik kelas",Education,2
tips bangun personal branding buat introvert dan pemalu,Education,2
filosofi epicureanism : seni hidup bahagia tanpa harus kaya raya,Education,2
alasan makin banyaknya soft p rn di dunia entertainment,Education,2
cara baca buku di zaman sosmed information overload,Education,2
seberapa banyak sih utang project whoosh ?,Education,2
kenapa sih orang tua ( boomers ) gampang kena hoax ? !,Education,2
apa itu okb dan kenapa mereka dianggap norak ?,Education,2
kenapa banyak genz suka buang duit buat nonton konser ?,Education,2
jatuh cinta sama robot ai ? sisi gelap humanoid yang jarang dibahas,Education,2
strategic leadership style : kenali tipe kepemimpinan lo,Education,2
"mitos investasi emas crypto : kenapa aset "" aman "" bisa bikin portofolio hancur ?",Education,2
stoikisme = filosofi orang lemah ( ? ),Education,2
kenapa makin banyak pasangan cerai di 2025 ?,Education,2
kenapa kerja di bumn dan pns makin gak menarik ?,Education,2
kenapa orang miskin suka sok kaya ?,Education,2
cara keluar dari toxic relationship tanpa banyak drama,Education,2
sisi gelap dunia crypto : rungkad 300 triliun dalam 10 menit ?,Education,2
kenapa aktivis malah berantem satu sama lain ? ( geng 17+8 vs . everyone ),Education,2
strategi praktis mengatasi dan mengalahkan rasa sepi .,Education,2
bitcoin vs emas : belajar investasi dari 0 untuk pemula,Education,2
kenapa orang miskin menengah terobsesi dengan iphone ?,Education,2
cara manage kuliah dan side hustle sebagai mahasiswa,Education,2
mindset pebisnis : kenapa 90 % gagal usaha,Education,2
mengapa resign adalah strategi terbaik in this economy ?,Education,2
cara menghilangkan keresehan dan overthinking dalam hidup,Education,2
proses visa whv : kerja di australia untuk pemula dari nol,Education,2
"in this economy , nikah dulu atau mapan dulu ?",Education,2
resesi : orang kaya bakal makin kaya di tahun 2026 !,Education,2
kita semua salah paham soal trauma membedah luka masa lalu,Education,2
kenapa bendera one piece ada di demo-demo ?,Education,2
seni mengenal diri tujuan hidup menurut psikologi filsafat,Education,2
"gimana cara komunikasi ke keluarga "" toxic "" ?",Education,2
belajar speaking : kenapa orang indo gak pede ngomong bahasa inggris ?,Education,2
rahasia interview kerja biar hr makin yakin sama lo,Education,2
mengapa menteri keuangan indonesia begitu kontroversial ?,Education,2
lancar public speaking setelah nonton video ini,Education,2
3 kebiasaan aneh orang pintar menurut psikologi,Education,2
dunia ini keras buat orang miskin dan bodoh : fokus kerja,Education,2
the psychology behind successful lazy and diligent people,Education,2
conspiracy theories + masterminds behind riots in indonesia the world,Education,2
mindset : how poor people turn their money around to get rich quickly ( first 100 million ),Education,2
will the 1998 tragedy repeat itself in 2025 ?,Education,2
"self-justification , know the difference with confidence",Education,2
"how to get rid of the feeling of "" i'm useless """,Education,2
learning economics : why do taxes keep going up ? ( will they still go up in 2026 ? ),Education,2
how to whv to small towns in australia part 2,Education,2
how to whv to small towns in australia part 1,Education,2
how to know if ' he ' is the right partner for marriage,Education,2
learn philosophy and life goals from reza arap,Education,2
"belajar komunikasi di kantor lewat chatting app/tools , supaya lebih efektif dan efisien",Education,2
the psychology of npd people : why are narcissists more successful ?,Education,2
crypto trading : read macro signals to avoid misdirection,Education,2
how to make your cv different from others,Education,2
rahasia prompting ai image : bikin gambar keren dan unik,Education,2
"kenapa rupiah melemah terus : hampir tembus 17,000 ! salah menkeu purbaya ?",Education,2
apakah harga emas akan naik terus ? ( atau akan turun ? ),Education,2
cara memilih kampus untuk kuliah s2 di amerika serikat,Education,2
filosofi kapitalisme dan adam smith : sudah tidak relevan ?,Education,2
belajar bilang ' nggak ' ke orang lain : komunikasi asertif,Education,2
bahaya yang gak orang tau dari belajar filsafat,Education,2
tools ai untuk mengerjakan tugas kuliah dan skripsi,Education,2
pelajaran ipo dari cdia dan coin,Education,2
"semua bisa punya ide , tapi cuma 5 % yang berhasil . kenapa ?",Education,2
pengantar filsafat timur : belajar apa itu makna hidup,Education,2
sejarah tes intelegensi ( iq ) : mengetahui ciri otak orang pintar ?,Education,2
attachment style : mengapa kita sering salah pilih pasangan hidup,Education,2
pekerjaan gaji besar ? gak cukup in this economy !,Education,2
"perdebatan iq : iq arap 150 , pamer iq , dan sejarah tes iq",Education,2
"kalau lo udah kaya , jangan bilang siapa-siapa",Education,2
belajar berpikir kritis : biar gak gampang dibodohi !,Education,2
tanda krisis ekonomi indonesia dan dunia,Education,2
mahasiswa : organisasi buang waktu ! mending magang ?,Education,2
kenapa anak populer malah gagal setelah dewasa ?,Education,2
stargate : mega proyek ai yang bakal mengubah dunia,Education,2
kenapa israel dan as tiba-tiba perang dengan iran ?,Education,2
pekerjaan tetap bakal gak ada di 2030 : welcome to gig economy,Education,2
cara belajar 100x lebih cepat dari orang biasa,Education,2
kenapa cowok main crypto dan cewek makin ' halu ' ?,Education,2
wajibkah anak berbakti ( baca : menafkahi ) orang tua ?,Education,2
konsep gila untuk menemukan tujuan hidup,Education,2
kenapa orang kaya menaruh uang di obligasi ?,Education,2
ini restoran japanese food terunik ! menunya gak ada di resto lain ! ft . one bite big bite,Education,2
wah ! waseda boys dihipnotis pesulap viral jepang !,Education,2
"seruuu ! tes matematika ke eaj park , ternyata . ... ? ! jerome ngajarin artis internasional",Education,2
waseda boys battle orange juice rp 150.000 vs orange juice rp 20.000 ! !,Education,2
mukbang seafood viral punya nex carlos ! ! rahang tuna raksasa dibawa pake tandu ! ?,Education,2
mukbang semua menu warung korea viral ! ft . tiktoker korea ( kelly ),Education,2
wasedaboys masak menu viral tiktok ! mirip pepper lunch ! ?,Education,2
wow ! ! tour sekolah raksasa di pik ( tzu chi school ) ! ini bagus banget sih . . . jerome goes to school,Education,2
"ngakak ! mukbang mie gomak bareng agak laen ! ( boris , jegel , oki , bene )",Education,2
akhirnya ! pergi ke jepang buat wujudin impian temen ! ! ketemu yusuke ! !,Education,2
aku nantangin 3 anak sma battle matematika ! ! goes to school,Education,2
mukbang donat labu viral bareng haruka ! ! rasanya . . .,Education,2
antar adik aku kuliah di china ! campus tour + kulineran ! !,Education,2
"ngakak ! ! jerome diajarin dangdut sama jirayut , kerjain soal mtk pake bahasa thailand ! ?",Education,2
aku traktir sekantor trip ke labuan bajo ! ! dan ini yang terjadi . . .,Education,2
gile ! ! challenge matematika sambil tutup mata ! jerome billy bisa gak ya ! ?,Education,2
keliling kampus impianku ! ! harvard university tour ! terharu,Education,2
akhirnya ! ! naik pesawat business class terbaik di dunia ? ! emirates a380,Education,2
wow ! keliling kampus no.1 di australia ( unsw ) ! ! kok ada ... jerome goes to school,Education,2
"explore kulineran di sydney australia ! ! indomie 170 ribu , coba daging kangguru ! ?",Education,2
all you can eat japanese food mukbang ! ! ga rugi nih restoran ! ? jerome haruka vlog,Education,2
aku jadi guru di pedalaman lombok . ternyata . ..,Education,2
wow ! mukbang ayce sashimi wagyu a5 viral ! ! gak rugi nih restoran ? jerome haruka vlog,Education,2
"aku traktir satu kantor outing ke bangkok ! ! kulineran , explore , dll ! !",Education,2
kulineran dan reuni bareng wasedaboys hitomi ! makan ramen sushi termantap di jepang ! ?,Education,2
"mukbang pizza sultan viral ! ! topping segunung , jualan di perumahan ! ? jerome haruka vlog",Education,2
wasedaboys battle cheese cake rp 450.000 vs cheese cake rp 15.000 !,Education,2
aku jadi dosen di universitas indonesia + coba makanan kantin vokasi ui !,Education,2
nct wish coba makanan angkringan ! ketagihan ! ?,Education,2
mukbang di kantin mall fx sudirman ! langganan haruka member jkt 48 ? ! jerome haruka vlog,Education,2
jeromepiade x mit 3 : final stage ! ! tegang ! persaingan sengit dan taruhan poin . siapa yang menang ! ?,Education,2
jeromepiade x mit 2 : main kartu angka + kedatangan tamu spesial quiz master ! !,Education,2
jeromepiade x mit : panass ! ! kerjain 100 soal matematika dan cerdas cermat + mystery box ! !,Education,2
akhirnya ketemu mbah guru matematika viral ! udah 80 tahun masih hafal rumus ! ?,Education,2
mukbang mie bangladesh viral asli medan ! ! ada puding telur ! ? jerome haruka vlog,Education,2
"a week in my life ! jerome sesibuk apa sih sekarang ! ? ft . eca , dian sastro , dll",Education,2
"ngakak ! tes matematika nessie judge , horror banget ! ? jerome ngajarin artis indonesia",Education,2
mukbang di restoran juara masterchef ! ! kok makanannya begini sih ! ? ft . jesselyn mci,Education,2
jerome jadi mahasiswa kriminologi ui ! ? coba ayam lodho viral kantin fisip ! goes to school,Education,2
hunting jajanan di pasar viral jakbar ft . wendy walters ! ! ada lontong alay ? !,Education,2
makan opor susu legendaris viral sambil ngobrolin e-sport mobile legend ! ! ft . jonathan liandi,Education,2
sekolah terluas di indonesia ! ? ada lapangan sepakbola bioskop theater ! ? jerome goes to school,Education,2
jadi pingin nikah makan korbeq dan jalan2 bareng couple viral tiktok ! ft . shasa gio,Education,2
hunting makanan viral di pasar tunjungan ! ! ft . youtuber dari taiwan ( sebastian tedy ),Education,2
apa aja yang aku makan di tokyo selama 5 hari ! ? banyak yang wajib coba ! !,Education,2
akhirnya ke jepang lagi reuni bareng wasedaboys makan oyakodon viral !,Education,2
lomba makan sushi di ayce sushi viral ft . haruka ! kaget banget . . .,Education,2
mukbang di warung taburai viral punya praz teguh ! resep asli dari alm . ibunda ? !,Education,2
jerome buka puasa di rumah followers ! hunting takjil + salting bgt dapet hadiah ? !,Education,2
challenge ngerjain tes masuk ptn ( utbk snbt ) gak pake kertas ! kepala panas ? !,Education,2
main balap karung mukbang makanan indonesia bareng jackson wang ! ngakak !,Education,2
seruu ! war takjil jerome eca aura ! challenge saling beliin rp50.000 ! !,Education,2
"kaget ! tes matematika vidi aldiano , ternyata . . . jerome ngajarin artis indonesia",Education,2
coba kantin karyawan di pondok indah mall ft . agatha pricilla ! ! lengkap banget ! ?,Education,2
all you can eat di cruise thailand hidden gem resto bareng keluarga !,Education,2
hunting makanan viral streetfood di bangkok ! ! beliin hadiah buat keluarga,Education,2
jerome eca mukbang nasi padang di resto terbarunya juan eve ( rindu rasa ) ! ! rasanya kok . ..,Education,2
ngakak ! tes matematika uan juicy luicy adrian khalif ? ! jerome ngajarin artis indonesia,Education,2
coba semua rasa indomie goreng bareng hitomi yusuke ! !,Education,2
wasedaboys mukbang makanan khas labuan bajo ! ! cumi raksasa ! ?,Education,2
gemes banget ! akhirnya jerome ketemu abe cekut viral tiktok ! ! beli mainan dan main bareng !,Education,2
battle pengetahuan makan sushi bareng tiktoker anak sma ranking 1 viral ! ! ft . vania winola coc s2,Education,2
mukbang makanan kantin sma hits jakarta barat !,Education,2
tour sma hits di jakarta barat ! ada ruang podcast ? ! jerome goes to school ( ipeka puri ),Education,2
"tour fakultas hukum pertama di indonesia ( fh ui ) , bareng juara debat + mahasiswi ui !",Education,2
kulineran dan menggila di jepang amerika ! + ikut event galaxy s25 ! ! ft . vonzy,Education,2
hah ! di kampus ada hotel bintang 5 ? ! + quiz mahasiswa 500 ribu ! jerome goes to school ( ubm ),Education,2
seru ! ! tes matematika youtuber influencer indonesia irl ! main squid game versi mtk ! ?,Education,2
"ngakak ! tes matematika medy renaldy , sampe stress ! ? jerome ngajarin artis indonesia",Education,2
"chanyeol exo coba makanan indonesia main ular tangga , ketagihan micin ! ? jadi bestie ! ?",Education,2
seruuu ! ! mukbang daging + deep talk bareng keluarga ! ! special new year 2025 ! !,Education,2
"wah ! tes matematika raditya dika , jerome speechless ! ? ngajarin artis indonesia",Education,2
"makan bakso bareng ueno family ! jerome ritsuki gemes banget , latihan jadi papa wkwk ! ?",Education,2
akhirnya jerome ketemu ueno family ! ! ritsuki salting ! ? cobain snack + mainan jadul ! !,Education,2
ngantri jam 4 pagi demi makanan viral serba 10.000an ! ft . onebite bigbite,Education,2
"ngakak ! tes matematika arafah halda , bikin jerome stress ! ? ngajarin artis indonesia",Education,2
borong semua menu di fastfood favorit mahasiswa jepang ! ! - wasedaboys vlog,Education,2
hidden gem ramen di tokyo ! di sebelah rel kereta ! ? - jerome yusuke otsuka vlog,Education,2
wasedaboys masak takoyaki pizza viral di tiktok jepang ! simple dan enak ! ?,Education,2
wow ! jerome billy dikalahin anak sd juara olimpiade matematika nasional ! ?,Education,2
wow ! ! tour ke sma no . 1 di indonesia ! dulu aku hampir ke sini . . . goes to school sinlui 1,Education,2
"tes matematika pelawak no.1 indonesia , andre taulany ! jerome ngajarin artis indonesia",Education,2
"hunting kuliner viral bandung : bakmi , bakery , gelato , dll ! ft . agatha chelsea",Education,2
"ngakak ! tes matematika isyana sarasvati , ternyata jenius ! ? jerome ngajarin artis indonesia",Education,2
"seru ! ! 4 day bali trip ! coba sushi viral , kulineran , best resort , atv , dll !",Education,2
tes matematika angga yunanda ! ternyata jago ! ? jerome ngajarin artis indonesia,Education,2
traktir artis jepang makan nasi padang payakumbuah arief muhammad ! reaksinya . .,Education,2
"mukbang sushi viral ! saking ramenya , gak boleh nambah ! cuma boleh pesen 1x + q a ft . bintang emon",Education,2
tes matematika bintang emon ! ! sampe mau pulang ! ? jerome ngajarin artis indonesia,Education,2
pecah ! main ke sekolah amel carla tiktoker pasming based ! makan cilor legend ! goes to sman 28,Education,2
"shock . . cewek ini umur 14 lulus sma , umur 20 udah s3 ! hafal 1000 angka pi ! ? jerome speechless",Education,2
"dari podhub , jerome catheez collab ! makan warteg sultan viral di pik + deep talk !",Education,2
mukbang makanan korea ft . couple korea-indonesia viral ! daehoon julia,Education,2
seru ! ! pertama kali nonton motogp mandalika vip access ! bisa jalan di sirkuit makan sepuasnya ! ?,Education,2
"100 mahasiswa battle otak , juara = 10 juta rupiah ! ! jeromepiade",Education,2
mukbang di warung sambal viral life update ft . livy yusuke !,Education,2
wow ! jerome ketemu anak sd papua jenius viral ! jadi dosen kalkulus ! ? keren bgt,Education,2
"jerome yusuke hunting makanan halal di tokyo jepang ! ! yakiniku , ramen wagyu , kopi indonesia ! ?",Education,2
"kulineran di semarang ! ! ft . wendy walters , ejaak , fiersa besari dll !",Education,2
hunting makanan viral pik + q a tentang cinta dan masa depan ! ft . juan eve,Education,2
laid off ? don't worry ! get 6 months of cash and free training from jkp !,Education,2
are you a contract employee ? is your contract about to expire ? you're entitled to this compensation !,Education,2
are you a permanent employee ? do you know your compensation yet ?,Education,2
"cv , portfolio , cover letter , what are they all about ?",Education,2
the secret to passing a job interview without blundering,Education,2
things you should know before applying for a job,Education,2
rain of question marks ?,Education,2
7 rekomendasi buku untuk mempercantik pikiran # hutatabaca,Education,2
improve your memory with these 3 simple habits !,Education,2
ternyata literasi dan penalaran ngaruh ke penghasilan di masa depan . . # deeptalkmalam,Education,2
"entered itb 15 years ago , but his gpa . . . # deeptalkmalam",Education,2
sebelum umur 30 tahun harus punya apa ?,Education,2
kenapa grit penting dalam hidup ?,Education,2
how to overcome excessive prestige,Education,2
bagaimana cara introvert bisa pede public speaking ?,Education,2
how to deal with depressed people ?,Education,2
cara mengatasi kecemasan saat mencoba hal baru,Education,2
tips ambis belajar ala hermione dari harry potter,Education,2
kaya gimana sih weekendnya seorang ceo ? a day in the life of ceo pahamify,Education,2
hustle culture : kenapa kerja keras belum tentu bikin sukses ?,Education,2
digital minimalism : fasting from social media to avoid internet addiction smart netizen episode 3,Education,2
cara meningkatkan fokus agar kerja lebih optimal # deeptalkmalam,Education,2
kenapa gen z banyak ngeluh ? shallow talk episode 5 feat . oza podcast kesel aje,Education,2
hot cold empathy gap : the influence of emotions on decision making,Education,2
kak fikri menjawab pertanyaanmu : menjadi introvert bukanlah halangan !,Education,2
cara menghafal ala sherlock holmes dengan mind palace,Education,2
how to be a person who is not boring,Education,2
tips mengatasi mental breakdown,Education,2
ghibah culture : hasrat akan gosip yang tidak ada habisnya smart netizen episode 2,Education,2
conformity : ikutin kata teman atau kata hati ?,Education,2
biar apa sih ikut tawuran ? shallow talk episode 4,Education,2
cara menjadi sherlock holmes dengan penalaran deduktif,Education,2
how to achieve work life balance,Education,2
the origins of human enslavement by cats shallow talk episode 3,Education,2
cancel culture : menghukum saipul jamil hingga artis korea di internet smart netizen episode 1,Education,2
kenapa makin tua makin relate sama squidward shallow talk episode 2,Education,2
people pleaser : kebaikan yang sering dimanfaatkan orang lain,Education,2
cara ilmiah memilih tongkrongan yang sehat,Education,2
ngebadut : menghibur demi sesuap cinta shallow talk episode 1,Education,2
love language : bagaimana cara mencintai yang benar ?,Education,2
masuk kuliah di itb susah tapi lebih susah keluarnya ! mitos atau fakta ?,Education,2
media sosial menimbulkan krisis eksistensi ?,Education,2
rasa malas itu termasuk penyakit ?,Education,2
makna kegagalan dan penderitaan # deeptalkmalam,Education,2
why are bad memories so hard to forget ?,Education,2
mepet deadline bikin kamu lebih kreatif ?,Education,2
happiness is a choice # deeptalkmalam,Education,2
quarter life crisis : anxiety about life achievements,Education,2
mindfulness emotional intelligence # deeptalkmalam,Education,2
toxic positivity : optimisme yang menjadi racun,Education,2
kenapa makanan lebaran enak semuanya ?,Education,2
"accepting your flaws , tyrion lannister's advice # deeptalkmalam",Education,2
gimana cara minta maaf di luar negeri ?,Education,2
why does hunger make you angry quickly ?,Education,2
belajar sambil puasa bikin susah fokus ?,Education,2
wudhu buat wajah jadi glowing ?,Education,2
tips for non-toxic me time,Education,2
multitasking bikin kita produktif ? cek dulu faktanya,Education,2
"kemajuan teknologi makin pesat , kita mesti gimana ?",Education,2
teknologi ramah lingkungan di kehidupan kita,Education,2
rekomendasi musik pengiring belajar,Education,2
frida kahlo : seniman wanita dengan karya revolusioner,Education,2
apakah minimalisme membuat hidup lebih baik ?,Education,2
how to maintain productivity during the pandemic,Education,2
belajar serunya debat bareng sharon gadis sampul 2020 hutatalk episode 2,Education,2
tips menghindari distraksi belajar saat pandemi,Education,2
pengalaman karantina covid-19 di ui hutatalk episode 1,Education,2
pengen belajar serius tapi ga bisa konsisten ? cek tipsnya yuk !,Education,2
study plan ! your study schedule solution !,Education,2
suka mikir berlebihan ? waspada dampak overthinking !,Education,2
3 cara cepat menghafal angka ( 100 digit pi ),Education,2
review drama korea start up 01 : filosofi sandbox # deeptalkmalam,Education,2
cinta adalah seni ? # deeptalkmalam,Education,2
your brain when you' re depressed # deeptalkmalam,Education,2
cara memperbesar otak : review boost your brain # deeptalkmalam,Education,2
elon musk dan roketnya # deeptalkmalam,Education,2
walk with me - san fransisco,Education,2
tips for answering multiple choice questions,Education,2
banned books - buru tetralogy review # deeptalkmalam # hutatabaca,Education,2
skill terpenting zaman now : review buku belajar cara belajar # hutatabaca,Education,2
how to make decisions : a book review of the art of choosing by sheena iyengar # hutatabaca,Education,2
how to have a beautiful mind : review buku edward de bono # deeptalkmalam # hutatabaca,Education,2
the grand design : review buku stephen hawking # deeptalkmalam # hutatabaca,Education,2
kenapa kita merasa bosan ?,Education,2
kenapa pandemi bisa berdampak pada ekonomi ?,Education,2
corona and the dystopian future : brave new world review # deeptalkmalam # hutatabaca,Education,2
cara mengatasi kegalauan # deeptalkmalam,Education,2
coming home from america in quarantine and there's a gift for the corona generation at home,Education,2
cara belajar dengan teknik pomodoro : pentingnya istirahat 5 menit lhtl # s05e07,Education,2
how to prevent corona ft . dr . tompi,Education,2
cara meningkatkan skill dan berpenghasilan tambahan ft kaesang ( + tips santuy ),Education,2
rumah hacker di california room tour # hutatavlog,Education,2
cara berpikir einstein dan ilmuwan lainnya ( filsafat ilmu karl popper ) # hutatabaca,Education,2
kurikulum baru dengan computational thinking ? apa itu ? # hutatabaca,Education,2
atasi kebiasaan menunda dengan rencana 3 level,Education,2
sifat yang disukai lawan jenis,Education,2
siapa orang di balik aplikasi belajar hutata ( pahamify ) ? - tanya hutata # 5 bukan tanya hutata # 4,Education,2
cara membaca cepat lhtl # s05e06,Education,2
bagaimana cara manusia menentukan waktu ?,Education,2
5 sifat agar kamu disukai,Education,2
"live your life the way you want , not what others say .",Education,2
the secret to a successful career : dare to take risks,Education,2
narcissistic types : which one are you ? the narcissist you know,Education,2
don't be afraid to be sad : the secret to a happy life isn't just a smile,Education,2
ingin perusahaan sukses ? mulai dari bahagiakan karyawan dulu !,Education,2
bosan dengan kebiasaan buruk ? ini rahasia membentuk kebiasaan positif,Education,2
the 4 phases of life : more than just growing old,Education,2
stop setting goals ! why is focusing too much dangerous ?,Education,2
belajar makna hidup dari stoikisme lives of the stoics,Education,2
feared leaders vs . liked leaders : which is more effective ?,Education,2
want to be productive ? learn to recognize your feelings !,Education,2
is today's generation anxious ? the anxious generation,Education,2
why do we make excuses ? here's the explanation !,Education,2
"ternyata , stres tidak seburuk itu lho !",Education,2
bosan dengan rutinitas ? ini cara temukan potensi diri the greatness mindset,Education,2
how to attract others without looking arrogant,Education,2
cepat bosan dan sulit fokus ? gini cara pasang target yang benar,Education,2
hacks mengoptimalkan kerja otak your brain at work,Education,2
"a healthy way to view money : money is a tool , not an end !",Education,2
bagaimana punya hidup yang bermakna ?,Education,2
smart wealth-building strategies from the richest man in babylon,Education,2
3 alasan kenapa cerita lebih kuat daripada data,Education,2
mitos sukses : kenapa menang belum tentu bikin bahagia ?,Education,2
these are the habits of mentally strong people,Education,2
multi tasking justru bikin kerjaan makin lambat,Education,2
mengapa rasa penasaran hilang saat kita dewasa ?,Education,2
dunia tidak seburuk yang kamu kira ! factfullness,Education,2
cara bilang tidak tanpa takut mengecewakan orang lain,Education,2
"paradox kesuksesan : mengapa makin sukses , kita makin tidak bahagia ?",Education,2
tips for working with people we don't like,Education,2
rahasia membangun disiplin jangka panjang tanpa beban,Education,2
pemimpin jaman now : bukan cuma karismatik,Education,2
kenapa ide bisa viral ? tipping point,Education,2
stop seeking validation from others ! here's how to deal with it,Education,2
stop bilang kamu biasa aja ! karena kamu spesial !,Education,2
kenapa kita sering salah menilai orang asing ? talking to strangers,Education,2
be careful of being arrogant without realizing it,Education,2
